r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,0.012698412698413
1.0,180.0,90.0,-1.0,0.0,0.0,0.012698412698413
1.0,90.0,90.0,0.0,1.0,0.0,0.012698412698413
1.0,-90.0,90.0,0.0,-1.0,0.0,0.012698412698413
1.0,90.0,0.0,0.0,0.0,1.0,0.012698412698413
1.0,90.0,180.0,0.0,0.0,-1.0,0.012698412698413
1.0,90.0,45.0,0.7071067811865475,0.7071067811865475,0.0,0.022574955908289
1.0,90.0,135.0,0.7071067811865475,-0.7071067811865475,0.0,0.022574955908289
1.0,-90.0,45.0,-0.7071067811865475,0.7071067811865475,0.0,0.022574955908289
1.0,-90.0,135.0,-0.7071067811865475,-0.7071067811865475,0.0,0.022574955908289
1.0,0.0,45.0,0.7071067811865475,0.0,0.7071067811865475,0.022574955908289
1.0,0.0,135.0,0.7071067811865475,0.0,-0.7071067811865475,0.022574955908289
1.0,180.0,45.0,-0.7071067811865475,0.0,0.7071067811865475,0.022574955908289
1.0,180.0,135.0,-0.7071067811865475,0.0,-0.7071067811865475,0.022574955908289
1.0,45.0,90.0,0.0,0.7071067811865475,0.7071067811865475,0.022574955908289
1.0,-45.0,90.0,0.0,0.7071067811865475,-0.7071067811865475,0.022574955908289
1.0,135.0,90.0,0.0,-0.7071067811865475,0.7071067811865475,0.022574955908289
1.0,-135.0,90.0,0.0,-0.7071067811865475,-0.7071067811865475,0.022574955908289
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.02109375
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.02109375
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.02109375
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.02109375
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.02109375
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.02109375
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.02109375
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.02109375
1.0,45.0,25.23940182067891,0.3015113445777635,0.3015113445777635,0.9045340337332909,0.020173335537919
1.0,45.0,154.76059817932108,-0.3015113445777635,0.3015113445777635,0.9045340337332909,0.020173335537919
1.0,-45.0,25.23940182067891,0.3015113445777635,-0.3015113445777635,0.9045340337332909,0.020173335537919
1.0,-45.0,154.76059817932108,-0.3015113445777635,-0.3015113445777635,0.9045340337332909,0.020173335537919
1.0,135.0,25.23940182067891,0.3015113445777635,0.3015113445777635,-0.9045340337332909,0.020173335537919
1.0,135.0,154.76059817932108,-0.3015113445777635,0.3015113445777635,-0.9045340337332909,0.020173335537919
1.0,-135.0,25.23940182067891,0.3015113445777635,-0.3015113445777635,-0.9045340337332909,0.020173335537919
1.0,-135.0,154.76059817932108,-0.3015113445777635,-0.3015113445777635,-0.9045340337332909,0.020173335537919
1.0,71.56505117707799,72.4515993862077,0.3015113445777635,0.9045340337332909,0.3015113445777635,0.020173335537919
1.0,-71.56505117707799,72.4515993862077,-0.3015113445777635,0.9045340337332909,0.3015113445777635,0.020173335537919
1.0,71.56505117707799,107.5484006137923,0.3015113445777635,0.9045340337332909,-0.3015113445777635,0.020173335537919
1.0,-71.56505117707799,107.5484006137923,-0.3015113445777635,0.9045340337332909,-0.3015113445777635,0.020173335537919
1.0,108.43494882292201,72.4515993862077,0.3015113445777635,-0.9045340337332909,0.3015113445777635,0.020173335537919
1.0,-108.43494882292201,72.4515993862077,-0.3015113445777635,-0.9045340337332909,0.3015113445777635,0.020173335537919
1.0,108.43494882292201,107.5484006137923,0.3015113445777635,-0.9045340337332909,-0.3015113445777635,0.020173335537919
1.0,-108.43494882292201,107.5484006137923,-0.3015113445777635,-0.9045340337332909,-0.3015113445777635,0.020173335537919
1.0,18.434948822922017,72.4515993862077,0.9045340337332909,0.3015113445777635,0.3015113445777635,0.020173335537919
1.0,161.565051177078,72.4515993862077,0.9045340337332909,-0.3015113445777635,0.3015113445777635,0.020173335537919
1.0,18.434948822922017,107.5484006137923,0.9045340337332909,0.3015113445777635,-0.3015113445777635,0.020173335537919
1.0,161.565051177078,107.5484006137923,0.9045340337332909,-0.3015113445777635,-0.3015113445777635,0.020173335537919
1.0,-18.434948822922017,72.4515993862077,-0.9045340337332909,0.3015113445777635,0.3015113445777635,0.020173335537919
1.0,-161.565051177078,72.4515993862077,-0.9045340337332909,-0.3015113445777635,0.3015113445777635,0.020173335537919
1.0,-18.434948822922017,107.5484006137923,-0.9045340337332909,0.3015113445777635,-0.3015113445777635,0.020173335537919
1.0,-161.565051177078,107.5484006137923,-0.9045340337332909,-0.3015113445777635,-0.3015113445777635,0.020173335537919
