r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,1.4490630225e-05
1.0,180.0,90.0,-1.0,0.0,0.0,1.4490630225e-05
1.0,90.0,90.0,0.0,1.0,0.0,1.4490630225e-05
1.0,-90.0,90.0,0.0,-1.0,0.0,1.4490630225e-05
1.0,90.0,0.0,0.0,0.0,1.0,1.4490630225e-05
1.0,90.0,180.0,0.0,0.0,-1.0,1.4490630225e-05
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000254637732983
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000254637732983
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000254637732983
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000254637732983
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000254637732983
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000254637732983
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000254637732983
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000254637732983
1.0,45.0,1.185446921615546,0.014628961518310973,0.014628961518310973,0.9997859705805996,6.0184329611e-05
1.0,45.0,178.81455307838445,0.037698408124931644,0.037698408124931644,0.9985778187250567,0.000100228658326
1.0,-45.0,1.185446921615546,0.0652470190409686,0.0652470190409686,0.9957337259591718,0.000131522293103
1.0,-45.0,178.81455307838445,0.09560543416134656,0.09560543416134656,0.9908174412663722,0.000156421374688
1.0,135.0,1.185446921615546,0.12783358989291982,0.12783358989291982,0.9835228246411862,0.000176511884151
1.0,135.0,178.81455307838445,0.1613096104466031,0.1613096104466031,0.973631562324851,0.000192873709931
1.0,-135.0,1.185446921615546,0.19558062257453715,0.19558062257453715,0.9609872216354975,0.000206265853426
1.0,-135.0,178.81455307838445,0.23029352184980278,0.23029352184980278,0.9454786023956485,0.000217239544595
1.0,89.16170263579649,89.16179234754543,0.26515843441130266,0.26515843441130266,0.927028591425903,0.000226207618888
1.0,-89.16170263579649,89.16179234754543,0.2999276825183208,0.2999276825183208,0.9055864235501649,0.000233488569946
1.0,89.16170263579649,90.83820765245459,0.3343828669718798,0.3343828669718798,0.8811221235171276,0.000239335527318
1.0,-89.16170263579649,90.83820765245459,0.3683265013750518,0.3683265013750518,0.8536223853494166,0.000243955920047
1.0,90.8382973642035,89.16179234754543,0.40157632065181087,0.40157632065181087,0.8230874299753994,0.000247525186606
1.0,-90.8382973642035,89.16179234754543,0.433961202639977,0.433961202639977,0.7895285613621141,0.000250196555816
1.0,90.8382973642035,90.83820765245459,0.4653180651114581,0.4653180651114581,0.7529662652216615,0.000252108140793
1.0,-90.8382973642035,90.83820765245459,0.4954893331080802,0.4954893331080802,0.7134287922085987,0.000253388100239
1.0,0.838297364203331,89.16179234754543,0.524320706892493,0.524320706892493,0.6709512595170478,0.000254158290085
1.0,179.16170263579667,89.16179234754543,0.5516590479041704,0.5516590479041704,0.6255754069102528,0.000254536573753
1.0,0.838297364203331,90.83820765245459,0.6012371927804177,0.6012371927804177,0.5263341866486023,0.000254572699307
1.0,179.16170263579667,90.83820765245459,0.6231574466449818,0.6231574466449818,0.4725987657430066,0.000254445619747
1.0,-0.838297364203331,89.16179234754543,0.6429416514181271,0.6429416514181271,0.41623558923218357,0.000254348159688
1.0,-179.16170263579667,89.16179234754543,0.6604124272943594,0.6604124272943594,0.35736655096741304,0.000254350645143
1.0,-0.838297364203331,90.83820765245459,0.6753851470408249,0.6753851470408249,0.29615841421996875,0.000254490567549
1.0,-179.16170263579667,90.83820765245459,0.687671797062616,0.687671797062616,0.232841145524893,0.000254761140734
1.0,45.00000000000001,3.056093183763485,0.6970895061319234,0.6970895061319234,0.16772728126784311,0.000255106037545
1.0,45.00000000000001,176.94390681623653,0.703474691255331,0.703474691255331,0.10122607137705886,0.000255429193382
1.0,-45.00000000000001,3.056093183763485,0.7067017217542294,0.7067017217542294,0.03384306338402472,0.000255625571069
1.0,-45.00000000000001,176.94390681623653,-0.014628961518310973,0.014628961518310973,0.9997859705805996,6.0184329611e-05
1.0,135.0,3.056093183763485,-0.037698408124931644,0.037698408124931644,0.9985778187250567,0.000100228658326
1.0,135.0,176.94390681623653,-0.0652470190409686,0.0652470190409686,0.9957337259591718,0.000131522293103
1.0,-135.0,3.056093183763485,-0.09560543416134656,0.09560543416134656,0.9908174412663722,0.000156421374688
1.0,-135.0,176.94390681623653,-0.12783358989291982,0.12783358989291982,0.9835228246411862,0.000176511884151
1.0,87.83799081442645,87.83952838097272,-0.1613096104466031,0.1613096104466031,0.973631562324851,0.000192873709931
1.0,-87.83799081442645,87.83952838097272,-0.19558062257453715,0.19558062257453715,0.9609872216354975,0.000206265853426
1.0,87.83799081442645,92.16047161902729,-0.23029352184980278,0.23029352184980278,0.9454786023956485,0.000217239544595
1.0,-87.83799081442645,92.16047161902729,-0.26515843441130266,0.26515843441130266,0.927028591425903,0.000226207618888
1.0,92.16200918557355,87.83952838097272,-0.2999276825183208,0.2999276825183208,0.9055864235501649,0.000233488569946
1.0,-92.16200918557355,87.83952838097272,-0.3343828669718798,0.3343828669718798,0.8811221235171276,0.000239335527318
1.0,92.16200918557355,92.16047161902729,-0.3683265013750518,0.3683265013750518,0.8536223853494166,0.000243955920047
1.0,-92.16200918557355,92.16047161902729,-0.40157632065181087,0.40157632065181087,0.8230874299753994,0.000247525186606
1.0,2.162009185573457,87.83952838097272,-0.433961202639977,0.433961202639977,0.7895285613621141,0.000250196555816
1.0,177.83799081442655,87.83952838097272,-0.4653180651114581,0.4653180651114581,0.7529662652216615,0.000252108140793
1.0,2.162009185573457,92.16047161902729,-0.4954893331080802,0.4954893331080802,0.7134287922085987,0.000253388100239
1.0,177.83799081442655,92.16047161902729,-0.524320706892493,0.524320706892493,0.6709512595170478,0.000254158290085
1.0,-2.162009185573457,87.83952838097272,-0.5516590479041704,0.5516590479041704,0.6255754069102528,0.000254536573753
1.0,-177.83799081442655,87.83952838097272,-0.6012371927804177,0.6012371927804177,0.5263341866486023,0.000254572699307
1.0,-2.162009185573457,92.16047161902729,-0.6231574466449818,0.6231574466449818,0.4725987657430066,0.000254445619747
1.0,-177.83799081442655,92.16047161902729,-0.6429416514181271,0.6429416514181271,0.41623558923218357,0.000254348159688
1.0,45.0,5.294397284249339,-0.6604124272943594,0.6604124272943594,0.35736655096741304,0.000254350645143
1.0,45.0,174.70560271575067,-0.6753851470408249,0.6753851470408249,0.29615841421996875,0.000254490567549
1.0,-45.0,5.294397284249339,-0.687671797062616,0.687671797062616,0.232841145524893,0.000254761140734
1.0,-45.0,174.70560271575067,-0.6970895061319234,0.6970895061319234,0.16772728126784311,0.000255106037545
1.0,135.0,5.294397284249339,-0.703474691255331,0.703474691255331,0.10122607137705886,0.000255429193382
1.0,135.0,174.70560271575067,-0.7067017217542294,0.7067017217542294,0.03384306338402472,0.000255625571069
1.0,-135.0,5.294397284249339,0.014628961518310973,-0.014628961518310973,0.9997859705805996,6.0184329611e-05
1.0,-135.0,174.70560271575067,0.037698408124931644,-0.037698408124931644,0.9985778187250567,0.000100228658326
1.0,86.25096355619203,86.25896360091521,0.0652470190409686,-0.0652470190409686,0.9957337259591718,0.000131522293103
1.0,-86.25096355619203,86.25896360091521,0.09560543416134656,-0.09560543416134656,0.9908174412663722,0.000156421374688
