r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,0.000110518923327
1.0,180.0,90.0,-1.0,0.0,0.0,0.000110518923327
1.0,90.0,90.0,0.0,1.0,0.0,0.000110518923327
1.0,-90.0,90.0,0.0,-1.0,0.0,0.000110518923327
1.0,90.0,0.0,0.0,0.0,1.0,0.000110518923327
1.0,90.0,180.0,0.0,0.0,-1.0,0.000110518923327
1.0,90.0,45.00000000000001,0.7071067811865475,0.7071067811865475,0.0,0.000920523273809
1.0,90.0,135.0,0.7071067811865475,-0.7071067811865475,0.0,0.000920523273809
1.0,-90.0,45.00000000000001,-0.7071067811865475,0.7071067811865475,0.0,0.000920523273809
1.0,-90.0,135.0,-0.7071067811865475,-0.7071067811865475,0.0,0.000920523273809
1.0,0.0,45.00000000000001,0.7071067811865475,0.0,0.7071067811865475,0.000920523273809
1.0,0.0,135.0,0.7071067811865475,0.0,-0.7071067811865475,0.000920523273809
1.0,180.0,45.00000000000001,-0.7071067811865475,0.0,0.7071067811865475,0.000920523273809
1.0,180.0,135.0,-0.7071067811865475,0.0,-0.7071067811865475,0.000920523273809
1.0,45.0,90.0,0.0,0.7071067811865475,0.7071067811865475,0.000920523273809
1.0,-45.0,90.0,0.0,0.7071067811865475,-0.7071067811865475,0.000920523273809
1.0,135.0,90.0,0.0,-0.7071067811865475,0.7071067811865475,0.000920523273809
1.0,-135.0,90.0,0.0,-0.7071067811865475,-0.7071067811865475,0.000920523273809
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000913315978644
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000913315978644
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000913315978644
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000913315978644
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000913315978644
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000913315978644
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000913315978644
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000913315978644
1.0,45.0,3.009676348834167,0.03712636449657051,0.03712636449657051,0.9986206817999193,0.000369042189802
1.0,45.0,176.99032365116585,0.0914006041226219,0.0914006041226219,0.9916107397220139,0.000560399092868
1.0,-45.0,3.009676348834167,0.1531077852469906,0.1531077852469906,0.976276606394685,0.000686529762928
1.0,-45.0,176.99032365116585,0.21809288916606115,0.21809288916606115,0.9512470674805785,0.000772033855115
1.0,135.0,3.009676348834167,0.28398745322001745,0.28398745322001745,0.9158068862086683,0.000830154595889
1.0,135.0,176.99032365116585,0.3491177600963763,0.3491177600963763,0.8696169151819542,0.000868669255018
1.0,-135.0,3.009676348834167,0.4121431461444309,0.4121431461444309,0.8125737222999156,0.000892707628585
1.0,-135.0,176.99032365116585,0.4718993627149126,0.4718993627149126,0.7447294696321065,0.000906082023857
1.0,87.8708584785031,87.87232702897708,0.5273145452842337,0.5273145452842337,0.6662422537361044,0.000911977725494
1.0,-87.8708584785031,87.87232702897708,0.6209475332444019,0.6209475332444019,0.47838093807695214,0.00091287201386
1.0,87.8708584785031,92.12767297102292,0.656972271185729,0.656972271185729,0.36983086645942587,0.000913071493569
1.0,-87.8708584785031,92.12767297102292,0.6841788309070143,0.6841788309070143,0.2525839557007181,0.000915287378455
1.0,92.1291415214969,87.87232702897708,0.7012604330123631,0.7012604330123631,0.128326186659723,0.000918743627432
1.0,-92.1291415214969,87.87232702897708,-0.03712636449657051,0.03712636449657051,0.9986206817999193,0.000369042189802
1.0,92.1291415214969,92.12767297102292,-0.0914006041226219,0.0914006041226219,0.9916107397220139,0.000560399092868
1.0,-92.1291415214969,92.12767297102292,-0.1531077852469906,0.1531077852469906,0.976276606394685,0.000686529762928
1.0,2.129141521496864,87.87232702897708,-0.21809288916606115,0.21809288916606115,0.9512470674805785,0.000772033855115
1.0,177.87085847850315,87.87232702897708,-0.28398745322001745,0.28398745322001745,0.9158068862086683,0.000830154595889
1.0,2.129141521496864,92.12767297102292,-0.3491177600963763,0.3491177600963763,0.8696169151819542,0.000868669255018
1.0,177.87085847850315,92.12767297102292,-0.4121431461444309,0.4121431461444309,0.8125737222999156,0.000892707628585
1.0,-2.129141521496864,87.87232702897708,-0.4718993627149126,0.4718993627149126,0.7447294696321065,0.000906082023857
1.0,-177.87085847850315,87.87232702897708,-0.5273145452842337,0.5273145452842337,0.6662422537361044,0.000911977725494
1.0,-2.129141521496864,92.12767297102292,-0.6209475332444019,0.6209475332444019,0.47838093807695214,0.00091287201386
1.0,-177.87085847850315,92.12767297102292,-0.656972271185729,0.656972271185729,0.36983086645942587,0.000913071493569
1.0,45.0,7.426831146455531,-0.6841788309070143,0.6841788309070143,0.2525839557007181,0.000915287378455
1.0,45.0,172.57316885354447,-0.7012604330123631,0.7012604330123631,0.128326186659723,0.000918743627432
