r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,0.000526589796822
1.0,180.0,90.0,-1.0,0.0,0.0,0.000526589796822
1.0,90.0,90.0,0.0,1.0,0.0,0.000526589796822
1.0,-90.0,90.0,0.0,-1.0,0.0,0.000526589796822
1.0,90.0,0.0,0.0,0.0,1.0,0.000526589796822
1.0,90.0,180.0,0.0,0.0,-1.0,0.000526589796822
1.0,90.0,45.0,0.7071067811865475,0.7071067811865475,0.0,0.002548219972003
1.0,90.0,135.0,0.7071067811865475,-0.7071067811865475,0.0,0.002548219972003
1.0,-90.0,45.0,-0.7071067811865475,0.7071067811865475,0.0,0.002548219972003
1.0,-90.0,135.0,-0.7071067811865475,-0.7071067811865475,0.0,0.002548219972003
1.0,0.0,45.0,0.7071067811865475,0.0,0.7071067811865475,0.002548219972003
1.0,0.0,135.0,0.7071067811865475,0.0,-0.7071067811865475,0.002548219972003
1.0,180.0,45.0,-0.7071067811865475,0.0,0.7071067811865475,0.002548219972003
1.0,180.0,135.0,-0.7071067811865475,0.0,-0.7071067811865475,0.002548219972003
1.0,45.0,90.0,0.0,0.7071067811865475,0.7071067811865475,0.002548219972003
1.0,-45.0,90.0,0.0,0.7071067811865475,-0.7071067811865475,0.002548219972003
1.0,135.0,90.0,0.0,-0.7071067811865475,0.7071067811865475,0.002548219972003
1.0,-135.0,90.0,0.0,-0.7071067811865475,-0.7071067811865475,0.002548219972003
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.002512317418927
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.002512317418927
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.002512317418927
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.002512317418927
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.002512317418927
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.002512317418927
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.002512317418927
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.002512317418927
1.0,45.0,77.72249180558437,0.6909346307509111,0.6909346307509111,0.21264682470755175,0.002530403801186
1.0,45.0,102.27750819441565,0.17748360546091577,0.17748360546091577,0.9679871587914728,0.002014279020919
1.0,-45.0,77.72249180558437,0.4914342637784745,0.4914342637784745,0.7190165010408435,0.002501725168403
1.0,-45.0,102.27750819441565,0.6456664707424256,0.6456664707424256,0.4077126648977696,0.002513267174598
1.0,135.0,77.72249180558437,0.28612890103076377,0.28612890103076377,0.9144728011208725,0.002302694782227
1.0,135.0,102.27750819441565,0.07568084367178045,0.07568084367178045,0.9942559126312778,0.001462495621595
