r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,2.9986751499e-05
1.0,180.0,90.0,-1.0,0.0,0.0,2.9986751499e-05
1.0,90.0,90.0,0.0,1.0,0.0,2.9986751499e-05
1.0,-90.0,90.0,0.0,-1.0,0.0,2.9986751499e-05
1.0,90.0,0.0,0.0,0.0,1.0,2.9986751499e-05
1.0,90.0,180.0,0.0,0.0,-1.0,2.9986751499e-05
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.00040778605295
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.00040778605295
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.00040778605295
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.00040778605295
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.00040778605295
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.00040778605295
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.00040778605295
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.00040778605295
1.0,45.0,1.67393181146372,0.020655625388186778,0.020655625388186778,0.9995732540837844,0.000118534919252
1.0,45.0,178.32606818853628,0.05250918173022345,0.05250918173022345,0.9972389742022946,0.000191340864343
1.0,-45.0,1.67393181146372,0.08993480082038377,0.08993480082038377,0.9918787542854196,0.000245288657721
1.0,-45.0,178.32606818853628,0.13060239244360167,0.13060239244360167,0.982795009234385,0.000286240818329
1.0,135.0,1.67393181146372,0.17320603885314192,0.17320603885314192,0.9695356291594486,0.000317803225826
1.0,135.0,178.32606818853628,0.21687270848202483,0.21687270848202483,0.9518048416725675,0.000342294566763
1.0,-135.0,1.67393181146372,0.26095283091735855,0.26095283091735855,0.9294123089740274,0.000361279052024
1.0,-135.0,178.32606818853628,0.304925292793895,0.304925292793895,0.9022422798944387,0.000375863822982
1.0,88.81618306613007,88.81643566963174,0.34834841380844034,0.34834841380844034,0.8702337417006348,0.000386871179886
1.0,-88.81618306613007,88.81643566963174,0.3908321549106405,0.3908321549106405,0.833366938014588,0.000394942993319
1.0,88.81618306613007,91.18356433036827,0.43202100718948133,0.43202100718948133,0.7916537745087635,0.000400606810754
1.0,-88.81618306613007,91.18356433036827,0.47158247958900523,0.47158247958900523,0.7451308139443509,0.000404319214967
1.0,91.18381693386993,88.81643566963174,0.5091984794078454,0.5091984794078454,0.6938543198233158,0.000406494749581
