r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,0.047619047619048
1.0,180.0,90.0,-1.0,0.0,0.0,0.047619047619048
1.0,90.0,90.0,0.0,1.0,0.0,0.047619047619048
1.0,-90.0,90.0,0.0,-1.0,0.0,0.047619047619048
1.0,90.0,0.0,0.0,0.0,1.0,0.047619047619048
1.0,90.0,180.0,0.0,0.0,-1.0,0.047619047619048
1.0,90.0,45.0,0.7071067811865475,0.7071067811865475,0.0,0.038095238095238
1.0,90.0,135.0,0.7071067811865475,-0.7071067811865475,0.0,0.038095238095238
1.0,-90.0,45.0,-0.7071067811865475,0.7071067811865475,0.0,0.038095238095238
1.0,-90.0,135.0,-0.7071067811865475,-0.7071067811865475,0.0,0.038095238095238
1.0,0.0,45.0,0.7071067811865475,0.0,0.7071067811865475,0.038095238095238
1.0,0.0,135.0,0.7071067811865475,0.0,-0.7071067811865475,0.038095238095238
1.0,180.0,45.0,-0.7071067811865475,0.0,0.7071067811865475,0.038095238095238
1.0,180.0,135.0,-0.7071067811865475,0.0,-0.7071067811865475,0.038095238095238
1.0,45.0,90.0,0.0,0.7071067811865475,0.7071067811865475,0.038095238095238
1.0,-45.0,90.0,0.0,0.7071067811865475,-0.7071067811865475,0.038095238095238
1.0,135.0,90.0,0.0,-0.7071067811865475,0.7071067811865475,0.038095238095238
1.0,-135.0,90.0,0.0,-0.7071067811865475,-0.7071067811865475,0.038095238095238
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.032142857142857
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.032142857142857
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.032142857142857
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.032142857142857
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.032142857142857
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.032142857142857
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.032142857142857
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.032142857142857
