r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,9.735347946e-06
1.0,180.0,90.0,-1.0,0.0,0.0,9.735347946e-06
1.0,90.0,90.0,0.0,1.0,0.0,9.735347946e-06
1.0,-90.0,90.0,0.0,-1.0,0.0,9.735347946e-06
1.0,90.0,0.0,0.0,0.0,1.0,9.735347946e-06
1.0,90.0,180.0,0.0,0.0,-1.0,9.735347946e-06
1.0,90.0,45.00000000000001,0.7071067811865475,0.7071067811865475,0.0,0.00019075812418
1.0,90.0,135.0,0.7071067811865475,-0.7071067811865475,0.0,0.00019075812418
1.0,-90.0,45.00000000000001,-0.7071067811865475,0.7071067811865475,0.0,0.00019075812418
1.0,-90.0,135.0,-0.7071067811865475,-0.7071067811865475,0.0,0.00019075812418
1.0,0.0,45.00000000000001,0.7071067811865475,0.0,0.7071067811865475,0.00019075812418
1.0,0.0,135.0,0.7071067811865475,0.0,-0.7071067811865475,0.00019075812418
1.0,180.0,45.00000000000001,-0.7071067811865475,0.0,0.7071067811865475,0.00019075812418
1.0,180.0,135.0,-0.7071067811865475,0.0,-0.7071067811865475,0.00019075812418
1.0,45.0,90.0,0.0,0.7071067811865475,0.7071067811865475,0.00019075812418
1.0,-45.0,90.0,0.0,0.7071067811865475,-0.7071067811865475,0.00019075812418
1.0,135.0,90.0,0.0,-0.7071067811865475,0.7071067811865475,0.00019075812418
1.0,-135.0,90.0,0.0,-0.7071067811865475,-0.7071067811865475,0.00019075812418
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000190105954674
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000190105954674
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000190105954674
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000190105954674
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.000190105954674
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.000190105954674
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.000190105954674
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.000190105954674
1.0,45.00000000000001,0.958094196691457,0.011823616624004487,0.011823616624004487,0.9998601923168344,3.9264245389e-05
1.0,45.00000000000001,179.04190580330857,0.03062145009139049,0.03062145009139049,0.9990618867660807,6.6679054673e-05
1.0,-45.00000000000001,0.958094196691457,0.05329794036834227,0.05329794036834227,0.9971552833460721,8.868891315e-05
1.0,-45.00000000000001,179.04190580330857,0.07848165532862211,0.07848165532862211,0.9938215431121217,0.000106630600096
1.0,135.0,0.958094196691457,0.10540381576362019,0.10540381576362019,0.9888276246368412,0.000121450674334
