r,theta,phi,x,y,z,weight
1.0,0.0,90.0,1.0,0.0,0.0,0.011544011544012
1.0,180.0,90.0,-1.0,0.0,0.0,0.011544011544012
1.0,90.0,90.0,0.0,1.0,0.0,0.011544011544012
1.0,-90.0,90.0,0.0,-1.0,0.0,0.011544011544012
1.0,90.0,0.0,0.0,0.0,1.0,0.011544011544012
1.0,90.0,180.0,0.0,0.0,-1.0,0.011544011544012
1.0,45.0,54.735610317245346,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.011943909085856
1.0,45.0,125.26438968275465,0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.011943909085856
1.0,-45.0,54.735610317245346,0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.011943909085856
1.0,-45.0,125.26438968275465,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.011943909085856
1.0,135.0,54.735610317245346,-0.5773502691896258,0.5773502691896258,0.5773502691896258,0.011943909085856
1.0,135.0,125.26438968275465,-0.5773502691896258,0.5773502691896258,-0.5773502691896258,0.011943909085856
1.0,-135.0,54.735610317245346,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.011943909085856
1.0,-135.0,125.26438968275465,-0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.011943909085856
1.0,45.0,31.513359490876244,0.36960284645415015,0.36960284645415015,0.8525183117012677,0.011110555710603
1.0,45.0,148.48664050912376,0.6943540066026664,0.6943540066026664,0.18906355288539486,0.011876501294537
1.0,-45.0,31.513359490876244,-0.36960284645415015,0.36960284645415015,0.8525183117012677,0.011110555710603
1.0,-45.0,148.48664050912376,-0.6943540066026664,0.6943540066026664,0.18906355288539486,0.011876501294537
1.0,135.0,31.513359490876244,0.36960284645415015,-0.36960284645415015,0.8525183117012677,0.011110555710603
1.0,135.0,148.48664050912376,0.6943540066026664,-0.6943540066026664,0.18906355288539486,0.011876501294537
1.0,-135.0,31.513359490876244,-0.36960284645415015,-0.36960284645415015,0.8525183117012677,0.011110555710603
1.0,-135.0,148.48664050912376,-0.6943540066026664,-0.6943540066026664,0.18906355288539486,0.011876501294537
1.0,66.56122239202652,68.30887411418043,0.36960284645415015,0.36960284645415015,-0.8525183117012677,0.011110555710603
1.0,-66.56122239202652,68.30887411418043,0.6943540066026664,0.6943540066026664,-0.18906355288539486,0.011876501294537
1.0,66.56122239202652,111.69112588581959,-0.36960284645415015,0.36960284645415015,-0.8525183117012677,0.011110555710603
1.0,-66.56122239202652,111.69112588581959,-0.6943540066026664,0.6943540066026664,-0.18906355288539486,0.011876501294537
1.0,113.43877760797349,68.30887411418043,0.36960284645415015,-0.36960284645415015,-0.8525183117012677,0.011110555710603
1.0,-113.43877760797349,68.30887411418043,0.6943540066026664,-0.6943540066026664,-0.18906355288539486,0.011876501294537
1.0,113.43877760797349,111.69112588581959,-0.36960284645415015,-0.36960284645415015,-0.8525183117012677,0.011110555710603
1.0,-113.43877760797349,111.69112588581959,-0.6943540066026664,-0.6943540066026664,-0.18906355288539486,0.011876501294537
1.0,23.438777607973478,68.30887411418043,0.36960284645415015,0.8525183117012677,0.36960284645415015,0.011110555710603
1.0,156.56122239202654,68.30887411418043,0.6943540066026664,0.18906355288539486,0.6943540066026664,0.011876501294537
1.0,23.438777607973478,111.69112588581959,-0.36960284645415015,0.8525183117012677,0.36960284645415015,0.011110555710603
1.0,156.56122239202654,111.69112588581959,-0.6943540066026664,0.18906355288539486,0.6943540066026664,0.011876501294537
1.0,-23.438777607973478,68.30887411418043,0.36960284645415015,0.8525183117012677,-0.36960284645415015,0.011110555710603
1.0,-156.56122239202654,68.30887411418043,0.6943540066026664,0.18906355288539486,-0.6943540066026664,0.011876501294537
1.0,-23.438777607973478,111.69112588581959,-0.36960284645415015,0.8525183117012677,-0.36960284645415015,0.011110555710603
1.0,-156.56122239202654,111.69112588581959,-0.6943540066026664,0.18906355288539486,-0.6943540066026664,0.011876501294537
1.0,45.0,79.10186073269594,0.36960284645415015,-0.8525183117012677,0.36960284645415015,0.011110555710603
1.0,45.0,100.89813926730406,0.6943540066026664,-0.18906355288539486,0.6943540066026664,0.011876501294537
1.0,-45.0,79.10186073269594,-0.36960284645415015,-0.8525183117012677,0.36960284645415015,0.011110555710603
1.0,-45.0,100.89813926730406,-0.6943540066026664,-0.18906355288539486,0.6943540066026664,0.011876501294537
1.0,135.0,79.10186073269594,0.36960284645415015,-0.8525183117012677,-0.36960284645415015,0.011110555710603
1.0,135.0,100.89813926730406,0.6943540066026664,-0.18906355288539486,-0.6943540066026664,0.011876501294537
1.0,-135.0,79.10186073269594,-0.36960284645415015,-0.8525183117012677,-0.36960284645415015,0.011110555710603
